"Box plot","LOC Gene ID","Project ID","Experiment ID","Experiment name","Variety","Development stage","Tissue","Expression value"
"","LOC_Os01g17214","SRP047482","SRX738069","Anther_Normal","Nipponbare","before flowering","Anther","2.29026"
"","LOC_Os01g17214","DRP001762","DRX014510","Anther_WT","Nipponbare","flowering","Anther","9.45744"
"","LOC_Os01g17214","DRP000391","DRX000661","Callus_Normal","Nipponbare","N6D medium","Callus","0.006926"
"","LOC_Os01g17214","SRP039045","SRX477950","Leaf","Nipponbare","","Leaf","1.71803"
"","LOC_Os01g17214","DRP002329","DRX017638","Leaf_35S:OSH1_-GR+DEX_24h_r1","Nipponbare","21 days seedling","Leaf","15.6306"
"","LOC_Os01g17214","DRP002329","DRX017646","Leaf_35S:OSH1_-GR+DEX_24h_r2","Nipponbare","21 days seedling","Leaf","16.243"
"","LOC_Os01g17214","DRP002329","DRX017636","Leaf_35S:OSH1_-GR+DEX_3h_r1","Nipponbare","21 days seedling","Leaf","13.5724"
"","LOC_Os01g17214","DRP002329","DRX017644","Leaf_35S:OSH1_-GR+DEX_3h_r2","Nipponbare","21 days seedling","Leaf","12.1773"
"","LOC_Os01g17214","DRP002329","DRX017637","Leaf_35S:OSH1_-GR+DEX_6h_r1","Nipponbare","21 days seedling","Leaf","15.2913"
"","LOC_Os01g17214","DRP002329","DRX017645","Leaf_35S:OSH1_-GR+DEX_6h_r2","Nipponbare","21 days seedling","Leaf","15.6981"
"","LOC_Os01g17214","DRP002329","DRX017635","Leaf_35S:OSH1_-GR+DEX_r1","Nipponbare","21 days seedling","Leaf","10.5455"
"","LOC_Os01g17214","DRP002329","DRX017643","Leaf_35S:OSH1_-GR+DEX_r2","Nipponbare","21 days seedling","Leaf","13.8932"
"","LOC_Os01g17214","SRP056884","SRX978709","Leaf_B8-12_r1","Nipponbare","16 days seedling","Leaf","4.28563"
"","LOC_Os01g17214","SRP056884","SRX978710","Leaf_B8-12_r2","Nipponbare","16 days seedling","Leaf","6.43142"
"","LOC_Os01g17214","SRP056884","SRX978711","Leaf_B8-12_r3","Nipponbare","16 days seedling","Leaf","5.189"
"","LOC_Os01g17214","SRP056884","SRX978700","Leaf_BLS256_r1","Nipponbare","16 days seedling","Leaf","2.37501"
"","LOC_Os01g17214","SRP056884","SRX978701","Leaf_BLS256_r2","Nipponbare","16 days seedling","Leaf","4.04801"
"","LOC_Os01g17214","SRP056884","SRX978702","Leaf_BLS256_r3","Nipponbare","16 days seedling","Leaf","5.61269"
"","LOC_Os01g17214","SRP056884","SRX978703","Leaf_BLS279_r1","Nipponbare","16 days seedling","Leaf","8.66261"
"","LOC_Os01g17214","SRP056884","SRX978704","Leaf_BLS279_r2","Nipponbare","16 days seedling","Leaf","3.10365"
"","LOC_Os01g17214","SRP056884","SRX978705","Leaf_BLS279_r3","Nipponbare","16 days seedling","Leaf","4.62074"
"","LOC_Os01g17214","SRP056884","SRX978718","Leaf_BXOR1_r1","Nipponbare","16 days seedling","Leaf","12.4335"
"","LOC_Os01g17214","SRP056884","SRX978719","Leaf_BXOR1_r2","Nipponbare","16 days seedling","Leaf","3.58882"
"","LOC_Os01g17214","SRP056884","SRX978720","Leaf_BXOR1_r3","Nipponbare","16 days seedling","Leaf","3.15491"
"","LOC_Os01g17214","SRP056884","SRX978706","Leaf_CFBP2286_r1","Nipponbare","16 days seedling","Leaf","7.60408"
"","LOC_Os01g17214","SRP056884","SRX978707","Leaf_CFBP2286_r2","Nipponbare","16 days seedling","Leaf","6.86855"
"","LOC_Os01g17214","SRP056884","SRX978708","Leaf_CFBP2286_r3","Nipponbare","16 days seedling","Leaf","4.99933"
"","LOC_Os01g17214","SRP056884","SRX978721","Leaf_CFBP7331_r1","Nipponbare","16 days seedling","Leaf","10.3412"
"","LOC_Os01g17214","SRP056884","SRX978722","Leaf_CFBP7331_r2","Nipponbare","16 days seedling","Leaf","5.08521"
"","LOC_Os01g17214","SRP056884","SRX978723","Leaf_CFBP7331_r3","Nipponbare","16 days seedling","Leaf","7.20122"
"","LOC_Os01g17214","SRP056884","SRX978724","Leaf_CFBP7341_r1","Nipponbare","16 days seedling","Leaf","4.43937"
"","LOC_Os01g17214","SRP056884","SRX978725","Leaf_CFBP7341_r2","Nipponbare","16 days seedling","Leaf","4.36799"
"","LOC_Os01g17214","SRP056884","SRX978726","Leaf_CFBP7341_r3","Nipponbare","16 days seedling","Leaf","4.81196"
"","LOC_Os01g17214","SRP056884","SRX978727","Leaf_CFBP7342_r3","Nipponbare","16 days seedling","Leaf","6.09541"
"","LOC_Os01g17214","SRP056884","SRX978728","Leaf_CFBP7342_r4","Nipponbare","16 days seedling","Leaf","4.95972"
"","LOC_Os01g17214","SRP056884","SRX978729","Leaf_CFBP7342_r5","Nipponbare","16 days seedling","Leaf","7.4128"
"","LOC_Os01g17214","SRP056884","SRX978712","Leaf_L8_r1","Nipponbare","16 days seedling","Leaf","9.39173"
"","LOC_Os01g17214","SRP056884","SRX978713","Leaf_L8_r2","Nipponbare","16 days seedling","Leaf","5.34689"
"","LOC_Os01g17214","SRP056884","SRX978714","Leaf_L8_r3","Nipponbare","16 days seedling","Leaf","9.43242"
"","LOC_Os01g17214","SRP056884","SRX978730","Leaf_Mock","Nipponbare","16 days seedling","Leaf","9.84495"
"","LOC_Os01g17214","SRP056884","SRX978731","Leaf_Mock","Nipponbare","16 days seedling","Leaf","6.06965"
"","LOC_Os01g17214","SRP056884","SRX978732","Leaf_Mock","Nipponbare","16 days seedling","Leaf","12.7309"
"","LOC_Os01g17214","DRP000391","DRX000663","Leaf_Normal","Nipponbare","7 days before heading to 7 days after flowering","Leaf","5.49998"
"","LOC_Os01g17214","SRP052309","SRX844803","Leaf_Osbhlh148-DR_r1","Nipponbare","45 days old plant","Leaf","0.536758"
"","LOC_Os01g17214","SRP052309","SRX844804","Leaf_Osbhlh148-DR_r2","Nipponbare","45 days old plant","Leaf","0.375245"
"","LOC_Os01g17214","SRP052309","SRX844805","Leaf_Osbhlh148-WW_r1","Nipponbare","45 days old plant","Leaf","31.8239"
"","LOC_Os01g17214","SRP052309","SRX844806","Leaf_Osbhlh148-WW_r2","Nipponbare","45 days old plant","Leaf","31.0071"
"","LOC_Os01g17214","SRP052310","SRX844813","Leaf_Oshsfa2e-DR_r1","Nipponbare","45 days old plant","Leaf","0.671559"
"","LOC_Os01g17214","SRP052310","SRX844814","Leaf_Oshsfa2e-DR_r2","Nipponbare","45 days old plant","Leaf","0.714612"
"","LOC_Os01g17214","SRP052310","SRX844815","Leaf_Oshsfa2e-WW_r1","Nipponbare","45 days old plant","Leaf","30.1706"
"","LOC_Os01g17214","SRP052310","SRX844816","Leaf_Oshsfa2e-WW_r2","Nipponbare","45 days old plant","Leaf","23.1137"
"","LOC_Os01g17214","SRP057260","SRX997484","Leaf_PXO99A_BLS256 Tal11b_r1","Nipponbare","28 days seedling","Leaf","1.92932"
"","LOC_Os01g17214","SRP057260","SRX997485","Leaf_PXO99A_BLS256 Tal11b_r2","Nipponbare","28 days seedling","Leaf","3.02108"
"","LOC_Os01g17214","SRP057260","SRX997480","Leaf_PXO99A_BLS256 Tal2a_r1","Nipponbare","28 days seedling","Leaf","2.44584"
"","LOC_Os01g17214","SRP057260","SRX997481","Leaf_PXO99A_BLS256 Tal2a_r2","Nipponbare","28 days seedling","Leaf","5.72222"
"","LOC_Os01g17214","SRP057260","SRX997482","Leaf_PXO99A_dTal280_r1","Nipponbare","28 days seedling","Leaf","3.21054"
"","LOC_Os01g17214","SRP057260","SRX997483","Leaf_PXO99A_dTal280_r2","Nipponbare","28 days seedling","Leaf","4.92456"
"","LOC_Os01g17214","SRP049212","SRX739680","Leaf_r1","Nipponbare","14 days seedling","Leaf","36.6541"
"","LOC_Os01g17214","SRP049212","SRX739699","Leaf_r2","Nipponbare","14 days seedling","Leaf","53.4042"
"","LOC_Os01g17214","SRP049212","SRX739700","Leaf_r3","Nipponbare","14 days seedling","Leaf","43.0173"
"","LOC_Os01g17214","SRP056884","SRX978715","Leaf_RS105_r1","Nipponbare","16 days seedling","Leaf","13.0965"
"","LOC_Os01g17214","SRP056884","SRX978716","Leaf_RS105_r2","Nipponbare","16 days seedling","Leaf","6.55094"
"","LOC_Os01g17214","SRP056884","SRX978717","Leaf_RS105_r3","Nipponbare","16 days seedling","Leaf","7.66429"
"","LOC_Os01g17214","SRP017256","SRX235858","Leaf_T2-PiZt-11-R","Nipponbare","21 days after transplanting","Leaf","11.6738"
"","LOC_Os01g17214","SRP017256","SRX235859","Leaf_T2-PiZt-11-S","Nipponbare","21 days after transplanting","Leaf","19.3907"
"","LOC_Os01g17214","SRP017256","SRX235860","Leaf_T4-PiZt-11-R","Nipponbare","21 days after transplanting","Leaf","42.8807"
"","LOC_Os01g17214","SRP017256","SRX235861","Leaf_T4-PiZt-11-S","Nipponbare","21 days after transplanting","Leaf","12.1847"
"","LOC_Os01g17214","SRP017256","SRX235863","Leaf_T6-Pi9-R","Nipponbare","21 days after transplanting","Leaf","17.9903"
"","LOC_Os01g17214","SRP017256","SRX235862","Leaf_T6-PiZt-11-R","Nipponbare","21 days after transplanting","Leaf","13.9736"
"","LOC_Os01g17214","SRP017256","SRX235864","Leaf_T6-Spin1i-1-R","Nipponbare","21 days after transplanting","Leaf","14.2256"
"","LOC_Os01g17214","SRP029886","SRX348482","Leaf_WT","Nipponbare","14 days seedling","Leaf","0.792863"
"","LOC_Os01g17214","DRP002329","DRX017642","Leaf_WT-DEX_24h_r1","Nipponbare","21 days seedling","Leaf","8.38823"
"","LOC_Os01g17214","DRP002329","DRX017650","Leaf_WT-DEX_24h_r2","Nipponbare","21 days seedling","Leaf","8.6591"
"","LOC_Os01g17214","DRP002329","DRX017640","Leaf_WT-DEX_3h_r1","Nipponbare","21 days seedling","Leaf","10.6278"
"","LOC_Os01g17214","DRP002329","DRX017648","Leaf_WT-DEX_3h_r2","Nipponbare","21 days seedling","Leaf","11.7521"
"","LOC_Os01g17214","DRP002329","DRX017641","Leaf_WT-DEX_6h_r1","Nipponbare","21 days seedling","Leaf","9.478"
"","LOC_Os01g17214","DRP002329","DRX017649","Leaf_WT-DEX_6h_r2","Nipponbare","21 days seedling","Leaf","7.07731"
"","LOC_Os01g17214","DRP002329","DRX017639","Leaf_WT-DEX_r1","Nipponbare","21 days seedling","Leaf","10.4807"
"","LOC_Os01g17214","DRP002329","DRX017647","Leaf_WT-DEX_r2","Nipponbare","21 days seedling","Leaf","11.3188"
"","LOC_Os01g17214","SRP052306","SRX844621","Leaf_WT-DR_SRP052306_r1","Nipponbare","45 days old plant","Leaf","1.23231"
"","LOC_Os01g17214","SRP052306","SRX844622","Leaf_WT-DR_SRP052306_r2","Nipponbare","45 days old plant","Leaf","1.62252"
"","LOC_Os01g17214","SRP052309","SRX844799","Leaf_WT-DR_SRP052309_r1","Nipponbare","45 days old plant","Leaf","1.23231"
"","LOC_Os01g17214","SRP052309","SRX844800","Leaf_WT-DR_SRP052309_r2","Nipponbare","45 days old plant","Leaf","1.62252"
"","LOC_Os01g17214","SRP052310","SRX844809","Leaf_WT-DR_SRP052310_r1","Nipponbare","45 days old plant","Leaf","1.23231"
"","LOC_Os01g17214","SRP052310","SRX844810","Leaf_WT-DR_SRP052310_r2","Nipponbare","45 days old plant","Leaf","1.62252"
"","LOC_Os01g17214","SRP052306","SRX844623","Leaf_WT-WW_SRP052306_r1","Nipponbare","45 days old plant","Leaf","8.46307"
"","LOC_Os01g17214","SRP052306","SRX844624","Leaf_WT-WW_SRP052306_r2","Nipponbare","45 days old plant","Leaf","10.5496"
"","LOC_Os01g17214","SRP052309","SRX844801","Leaf_WT-WW_SRP052309_r1","Nipponbare","45 days old plant","Leaf","8.46306"
"","LOC_Os01g17214","SRP052309","SRX844802","Leaf_WT-WW_SRP052309_r2","Nipponbare","45 days old plant","Leaf","10.5496"
"","LOC_Os01g17214","SRP052310","SRX844811","Leaf_WT-WW_SRP052310_r1","Nipponbare","45 days old plant","Leaf","8.46307"
"","LOC_Os01g17214","SRP052310","SRX844812","Leaf_WT-WW_SRP052310_r2","Nipponbare","45 days old plant","Leaf","10.5496"
"","LOC_Os01g17214","SRP017256","SRX235856","Leaf_WT2007","Nipponbare","21 days after transplanting","Leaf","13.6882"
"","LOC_Os01g17214","SRP017256","SRX235857","Leaf_WT2011","Nipponbare","21 days after transplanting","Leaf","17.6298"
"","LOC_Os01g17214","SRP039045","SRX477951","Panicle","Nipponbare","","Panicle","13.6366"
"","LOC_Os01g17214","DRP000391","DRX000665","Panicle_Normal","Nipponbare","7 days before heading","Panicle","16.8153"
"","LOC_Os01g17214","DRP000391","DRX000667","Panicle_Normal","Nipponbare","7 days after flowering","Panicle","12.7024"
"","LOC_Os01g17214","SRP035332","SRX425435","Panicle_young_0.5cm","Nipponbare","flowering","Panicle","22.1494"
"","LOC_Os01g17214","SRP047482","SRX738075","Pistil_Normal","Nipponbare","before flowering","Pistil","4.92888"
"","LOC_Os01g17214","SRP039045","SRX477952","Root","Nipponbare","","Root","0.358074"
"","LOC_Os01g17214","DRP000716","DRX002019","Root_-Pi_0day_r1","Nipponbare","14 days seedling","Root","0.839218"
"","LOC_Os01g17214","DRP000716","DRX002020","Root_-Pi_0day_r2","Nipponbare","14 days seedling","Root","1.5752"
"","LOC_Os01g17214","DRP000716","DRX002024","Root_-Pi_22day_r1","Nipponbare","14 days seedling","Root","0.56325"
"","LOC_Os01g17214","DRP000716","DRX002026","Root_-Pi_22day_r2","Nipponbare","14 days seedling","Root","0.943016"
"","LOC_Os01g17214","SRP028766","SRX335912","Root_1h+Pi_r1","Nipponbare","14 days seedling","Root","1.54594"
"","LOC_Os01g17214","SRP028766","SRX335913","Root_1h+Pi_r2","Nipponbare","14 days seedling","Root","0.995197"
"","LOC_Os01g17214","SRP028766","SRX335914","Root_1h+Pi_r3","Nipponbare","14 days seedling","Root","1.09643"
"","LOC_Os01g17214","SRP028766","SRX335915","Root_1h-Pi_r1","Nipponbare","14 days seedling","Root","1.12214"
"","LOC_Os01g17214","SRP028766","SRX335916","Root_1h-Pi_r2","Nipponbare","14 days seedling","Root","1.18904"
"","LOC_Os01g17214","SRP028766","SRX335917","Root_1h-Pi_r3","Nipponbare","14 days seedling","Root","0.756094"
"","LOC_Os01g17214","SRP028766","SRX335918","Root_21d+1h+Pi_r1","Nipponbare","35 days seedling","Root","3.05974"
"","LOC_Os01g17214","SRP028766","SRX335919","Root_21d+1h+Pi_r2","Nipponbare","35 days seedling","Root","1.90422"
"","LOC_Os01g17214","SRP028766","SRX335920","Root_21d+1h+Pi_r3","Nipponbare","35 days seedling","Root","2.1334"
"","LOC_Os01g17214","SRP028766","SRX335921","Root_21d+1h-Pi_r1","Nipponbare","35 days seedling","Root","1.42809"
"","LOC_Os01g17214","SRP028766","SRX335922","Root_21d+1h-Pi_r2","Nipponbare","35 days seedling","Root","1.59339"
"","LOC_Os01g17214","SRP028766","SRX335923","Root_21d+1h-Pi_r3","Nipponbare","35 days seedling","Root","1.2998"
"","LOC_Os01g17214","SRP028766","SRX335924","Root_21d+1hRe_r1","Nipponbare","35 days seedling","Root","1.13067"
"","LOC_Os01g17214","SRP028766","SRX335925","Root_21d+1hRe_r2","Nipponbare","35 days seedling","Root","1.24753"
"","LOC_Os01g17214","SRP028766","SRX335926","Root_21d+1hRe_r3","Nipponbare","35 days seedling","Root","1.53041"
"","LOC_Os01g17214","SRP028766","SRX335927","Root_21d+24h+Pi_r1","Nipponbare","35 days seedling","Root","2.30461"
"","LOC_Os01g17214","SRP028766","SRX335928","Root_21d+24h+Pi_r2","Nipponbare","35 days seedling","Root","2.08752"
"","LOC_Os01g17214","SRP028766","SRX335929","Root_21d+24h+Pi_r3","Nipponbare","35 days seedling","Root","2.63535"
"","LOC_Os01g17214","SRP028766","SRX335930","Root_21d+24h-Pi_r1","Nipponbare","35 days seedling","Root","1.47531"
"","LOC_Os01g17214","SRP028766","SRX335931","Root_21d+24h-Pi_r2","Nipponbare","35 days seedling","Root","0.699726"
"","LOC_Os01g17214","SRP028766","SRX335932","Root_21d+24h-Pi_r3","Nipponbare","35 days seedling","Root","1.22109"
"","LOC_Os01g17214","SRP028766","SRX335933","Root_21d+24hRe_r1","Nipponbare","35 days seedling","Root","1.5298"
"","LOC_Os01g17214","SRP028766","SRX335934","Root_21d+24hRe_r2","Nipponbare","35 days seedling","Root","0.979801"
"","LOC_Os01g17214","SRP028766","SRX335935","Root_21d+24hRe_r3","Nipponbare","35 days seedling","Root","1.09123"
"","LOC_Os01g17214","SRP028766","SRX335936","Root_21d+6h+Pi_r1","Nipponbare","35 days seedling","Root","1.41768"
"","LOC_Os01g17214","SRP028766","SRX335937","Root_21d+6h+Pi_r2","Nipponbare","35 days seedling","Root","2.48703"
"","LOC_Os01g17214","SRP028766","SRX335938","Root_21d+6h+Pi_r3","Nipponbare","35 days seedling","Root","2.29036"
"","LOC_Os01g17214","SRP028766","SRX335939","Root_21d+6h-Pi_r1","Nipponbare","35 days seedling","Root","1.36007"
"","LOC_Os01g17214","SRP028766","SRX335940","Root_21d+6h-Pi_r2","Nipponbare","35 days seedling","Root","0.787735"
"","LOC_Os01g17214","SRP028766","SRX335941","Root_21d+6h-Pi_r3","Nipponbare","35 days seedling","Root","1.2898"
"","LOC_Os01g17214","SRP028766","SRX335942","Root_21d+6hRe_r1","Nipponbare","35 days seedling","Root","0.891718"
"","LOC_Os01g17214","SRP028766","SRX335943","Root_21d+6hRe_r2","Nipponbare","35 days seedling","Root","0.653642"
"","LOC_Os01g17214","SRP028766","SRX335944","Root_21d+6hRe_r3","Nipponbare","35 days seedling","Root","1.06682"
"","LOC_Os01g17214","SRP061678","SRX374435","Root_21d-Pi&3d+Pi_r1","Nipponbare","24 days seedling","Root","0.862571"
"","LOC_Os01g17214","SRP061678","SRX374436","Root_21d-Pi&3d+Pi_r2","Nipponbare","24 days seedling","Root","1.64487"
"","LOC_Os01g17214","SRP061678","SRX374431","Root_21d3d+Pi_r1","Nipponbare","24 days seedling","Root","1.87206"
"","LOC_Os01g17214","SRP061678","SRX374432","Root_21d3d+Pi_r2","Nipponbare","24 days seedling","Root","1.54672"
"","LOC_Os01g17214","SRP061678","SRX374433","Root_21d3d+Pi_r3","Nipponbare","24 days seedling","Root","1.74045"
"","LOC_Os01g17214","SRP061678","SRX374437","Root_21d3d-Pi_r1","Nipponbare","24 days seedling","Root","0.333946"
"","LOC_Os01g17214","SRP061678","SRX374439","Root_21d3d-Pi_r2","Nipponbare","24 days seedling","Root","1.56256"
"","LOC_Os01g17214","SRP028766","SRX335945","Root_21dd+Pi_r1","Nipponbare","35 days seedling","Root","3.43972"
"","LOC_Os01g17214","SRP028766","SRX335946","Root_21dd+Pi_r2","Nipponbare","35 days seedling","Root","2.93831"
"","LOC_Os01g17214","SRP028766","SRX335947","Root_21dd+Pi_r3","Nipponbare","35 days seedling","Root","3.89753"
"","LOC_Os01g17214","SRP028766","SRX335948","Root_21dd-Pi_r1","Nipponbare","35 days seedling","Root","0.280122"
"","LOC_Os01g17214","SRP028766","SRX335949","Root_21dd-Pi_r2","Nipponbare","35 days seedling","Root","1.16981"
"","LOC_Os01g17214","SRP028766","SRX335950","Root_21dd-Pi_r3","Nipponbare","35 days seedling","Root","0.711556"
"","LOC_Os01g17214","SRP028766","SRX335951","Root_24h+Pi_r1","Nipponbare","14 days seedling","Root","2.23105"
"","LOC_Os01g17214","SRP028766","SRX335952","Root_24h+Pi_r2","Nipponbare","14 days seedling","Root","1.24072"
"","LOC_Os01g17214","SRP028766","SRX335953","Root_24h+Pi_r3","Nipponbare","14 days seedling","Root","1.90168"
"","LOC_Os01g17214","SRP028766","SRX335954","Root_24h-Pi_r1","Nipponbare","14 days seedling","Root","1.0125"
"","LOC_Os01g17214","SRP028766","SRX335955","Root_24h-Pi_r2","Nipponbare","14 days seedling","Root","1.18761"
"","LOC_Os01g17214","SRP028766","SRX335956","Root_24h-Pi_r3","Nipponbare","14 days seedling","Root","1.2693"
"","LOC_Os01g17214","SRP028766","SRX335958","Root_3d+Pi_r2","Nipponbare","17 days seedling","Root","1.29436"
"","LOC_Os01g17214","SRP028766","SRX335959","Root_3d+Pi_r3","Nipponbare","17 days seedling","Root","1.57877"
"","LOC_Os01g17214","SRP028766","SRX335960","Root_3d-Pi_r1","Nipponbare","17 days seedling","Root","1.97871"
"","LOC_Os01g17214","SRP028766","SRX335961","Root_3d-Pi_r2","Nipponbare","17 days seedling","Root","0.938246"
"","LOC_Os01g17214","SRP028766","SRX335962","Root_3d-Pi_r3","Nipponbare","17 days seedling","Root","1.013"
"","LOC_Os01g17214","SRP061678","SRX670644","Root_52d-Pi","Nipponbare","52 days seedling","Root","0.460792"
"","LOC_Os01g17214","SRP028766","SRX335963","Root_6h+Pi_r1","Nipponbare","14 days seedling","Root","1.04148"
"","LOC_Os01g17214","SRP028766","SRX335964","Root_6h+Pi_r2","Nipponbare","14 days seedling","Root","0.731343"
"","LOC_Os01g17214","SRP028766","SRX335965","Root_6h+Pi_r3","Nipponbare","14 days seedling","Root","0.92902"
"","LOC_Os01g17214","SRP028766","SRX335966","Root_6h-Pi_r1","Nipponbare","14 days seedling","Root","1.30242"
"","LOC_Os01g17214","SRP028766","SRX335967","Root_6h-Pi_r2","Nipponbare","14 days seedling","Root","2.46207"
"","LOC_Os01g17214","SRP028766","SRX335968","Root_6h-Pi_r3","Nipponbare","14 days seedling","Root","1.41672"
"","LOC_Os01g17214","SRP028766","SRX335969","Root_7d+Pi_r1","Nipponbare","21 days seedling","Root","1.43136"
"","LOC_Os01g17214","SRP028766","SRX335970","Root_7d+Pi_r2","Nipponbare","21 days seedling","Root","1.36462"
"","LOC_Os01g17214","SRP028766","SRX335971","Root_7d+Pi_r3","Nipponbare","21 days seedling","Root","1.95609"
"","LOC_Os01g17214","SRP028766","SRX335972","Root_7d-Pi_r1","Nipponbare","21 days seedling","Root","0.96467"
"","LOC_Os01g17214","SRP028766","SRX335973","Root_7d-Pi_r2","Nipponbare","21 days seedling","Root","1.11478"
"","LOC_Os01g17214","SRP028766","SRX335974","Root_7d-Pi_r3","Nipponbare","21 days seedling","Root","1.42552"
"","LOC_Os01g17214","DRP001141","DRX012208","Root_Cd_0h_r1","Nipponbare","10 days seedling","Root","0.934602"
"","LOC_Os01g17214","DRP001141","DRX012209","Root_Cd_0h_r2","Nipponbare","10 days seedling","Root","0.442044"
"","LOC_Os01g17214","DRP001141","DRX012220","Root_Cd_0h_r3","Nipponbare","10 days seedling","Root","0.251792"
"","LOC_Os01g17214","DRP001141","DRX012210","Root_Cd_1h_r1","Nipponbare","10 days seedling","Root","0.442044"
"","LOC_Os01g17214","DRP001141","DRX012211","Root_Cd_1h_r2","Nipponbare","10 days seedling","Root","0.195852"
"","LOC_Os01g17214","DRP001141","DRX012221","Root_Cd_1h_r3","Nipponbare","10 days seedling","Root","0.715381"
"","LOC_Os01g17214","DRP001141","DRX012222","Root_Cd_24h_r1","Nipponbare","10 days seedling","Root","0.585443"
"","LOC_Os01g17214","SRP061677","SRX1122008","Root_DCL3a_+Pi","Nipponbare","35 days seedling","Root","1.72897"
"","LOC_Os01g17214","SRP061677","SRX1122009","Root_DCL3a_+Pi","Nipponbare","35 days seedling","Root","3.14104"
"","LOC_Os01g17214","SRP061677","SRX1122010","Root_DCL3a_+Pi","Nipponbare","35 days seedling","Root","1.80999"
"","LOC_Os01g17214","SRP061677","SRX1122011","Root_DCL3a_-Pi","Nipponbare","35 days seedling","Root","0.296379"
"","LOC_Os01g17214","SRP061677","SRX1122012","Root_DCL3a_-Pi","Nipponbare","35 days seedling","Root","0.833479"
"","LOC_Os01g17214","SRP061677","SRX1122013","Root_DCL3a_-Pi","Nipponbare","35 days seedling","Root","0.7652"
"","LOC_Os01g17214","DRP000391","DRX000669","Root_Normal","Nipponbare","7 days seedling","Root","0.773154"
"","LOC_Os01g17214","SRP061677","SRX1122020","Root_WT_+Pi","Nipponbare","35 days seedling","Root","2.51738"
"","LOC_Os01g17214","SRP061677","SRX1122021","Root_WT_+Pi","Nipponbare","35 days seedling","Root","2.95062"
"","LOC_Os01g17214","SRP061677","SRX1122022","Root_WT_+Pi","Nipponbare","35 days seedling","Root","2.94187"
"","LOC_Os01g17214","SRP061677","SRX1122023","Root_WT_-Pi","Nipponbare","35 days seedling","Root","0.535754"
"","LOC_Os01g17214","SRP061677","SRX1122024","Root_WT_-Pi","Nipponbare","35 days seedling","Root","2.21129"
"","LOC_Os01g17214","SRP061677","SRX1122025","Root_WT_-Pi","Nipponbare","35 days seedling","Root","1.84185"
"","LOC_Os01g17214","SRP028376","SRX332136","Seed_aleurone_ABA&GA_4h","Nipponbare","mature seed","Aleurone","0.085715"
"","LOC_Os01g17214","SRP028376","SRX332134","Seed_aleurone_ABA_4h","Nipponbare","mature seed","Aleurone","0.0"
"","LOC_Os01g17214","SRP028376","SRX332135","Seed_aleurone_GA_4h","Nipponbare","mature seed","Aleurone","0.01427"
"","LOC_Os01g17214","SRP028376","SRX330497","Seed_aleurone_Mock_4h","Nipponbare","mature seed","Aleurone","0.0"
"","LOC_Os01g17214","SRP047482","SRX738076","Seed_Normal","Nipponbare","5 days after pollination","Seed","6.15266"
"","LOC_Os01g17214","DRP000391","DRX000671","Seed_Normal","Nipponbare","mature seed","Seed","0.46582"
"","LOC_Os01g17214","SRP048885","SRX732287","Seed_oscmt3a_mutant _r1","Nipponbare","mature seed","Seed","23.7079"
"","LOC_Os01g17214","SRP048885","SRX732290","Seed_oscmt3a_mutant _r2","Nipponbare","mature seed","Seed","27.6354"
"","LOC_Os01g17214","SRP048885","SRX732292","Seed_oscmt3a_mutant _r3","Nipponbare","mature seed","Seed","22.7211"
"","LOC_Os01g17214","SRP048885","SRX732153","Seed_OsCMT3a_WT_r1","Nipponbare","mature seed","Seed","26.0939"
"","LOC_Os01g17214","SRP048885","SRX732285","Seed_OsCMT3a_WT_r2","Nipponbare","mature seed","Seed","16.0764"
"","LOC_Os01g17214","SRP048885","SRX732286","Seed_OsCMT3a_WT_r3","Nipponbare","mature seed","Seed","22.1571"
"","LOC_Os01g17214","SRP028766","SRX335975","Shoot_1h+Pi_r1","Nipponbare","14 days seedling","Shoot","1.78274"
"","LOC_Os01g17214","SRP028766","SRX335976","Shoot_1h+Pi_r2","Nipponbare","14 days seedling","Shoot","1.21921"
"","LOC_Os01g17214","SRP028766","SRX335977","Shoot_1h+Pi_r3","Nipponbare","14 days seedling","Shoot","2.17105"
"","LOC_Os01g17214","SRP028766","SRX335978","Shoot_1h-Pi_r1","Nipponbare","14 days seedling","Shoot","1.04202"
"","LOC_Os01g17214","SRP028766","SRX335979","Shoot_1h-Pi_r2","Nipponbare","14 days seedling","Shoot","1.25332"
"","LOC_Os01g17214","SRP028766","SRX335980","Shoot_1h-Pi_r3","Nipponbare","14 days seedling","Shoot","1.33491"
"","LOC_Os01g17214","SRP028766","SRX335981","Shoot_21d+1h+Pi_r1","Nipponbare","35 days seedling","Shoot","1.68776"
"","LOC_Os01g17214","SRP028766","SRX335982","Shoot_21d+1h+Pi_r2","Nipponbare","35 days seedling","Shoot","1.80332"
"","LOC_Os01g17214","SRP028766","SRX335983","Shoot_21d+1h+Pi_r3","Nipponbare","35 days seedling","Shoot","2.16431"
"","LOC_Os01g17214","SRP028766","SRX335984","Shoot_21d+1h-Pi_r1","Nipponbare","35 days seedling","Shoot","2.87474"
"","LOC_Os01g17214","SRP028766","SRX335985","Shoot_21d+1h-Pi_r2","Nipponbare","35 days seedling","Shoot","2.29878"
"","LOC_Os01g17214","SRP028766","SRX335986","Shoot_21d+1h-Pi_r3","Nipponbare","35 days seedling","Shoot","1.93929"
